[NAME][100][1]	[COMMENT][211][1]	[TYPE][101][1]	[LENGTH][105][1]	[FORMAT][106][1]	[CONNECTION][102][1]	[GROUP][104][1]	[ADDRPARAMS][108][1]	[SCALEVALID][112][2]	[SCALEPARAM1][113][1]	[SCALEPARAM2][114][1]	[SCALEPARAM3][115][1]	[SCALEPARAM4][116][1]	[MINLIMIT][117][1]	[MAXLIMIT][118][1]	[STARTVALUE][119][1]	[SUBSTVALUE][120][1]	[SUBSTVALUE_ON_MINLIMIT][121][2]	[SUBSTVALUE_ON_MAXLIMIT][122][2]	[SUBSTVALUE_AS_STARTVALUE][123][2]	[SUBSTVALUE_ON_ERROR][124][2]	[UPDATEMODE][111][2]	[SYNCHRONIZATION][125][2]	[RUNTIMEPERSISTENCE][126][2]	[PLCVARIABLENAME][209][1]	[PLCBLOCKNAME][210][1]
Name	Comment	Data type	Length	Format adaptation	Connection	Group	Address	Linear scaling	AS value range from	AS value range to	OS value range from	OS value range to	Low limit	High limit	Start value	Substitute value	Substitute value at low limit	Substitute value at high limit	Substitute value as start value	Substitute value on connection errors	Computer-local	Synchronization	Runtime persistence	AS tag name	Name space
pbt-L_T-U-DREHTURM_HUB_ARM_IN_GIESSPOS_GEHOBEN		Binary Tag	1		Common_PLC-1	L_T	 0 in  Word DB225,DW130	0									0	0	0	0	0	0	0		
pbt-L_T-U-PFANNENGEWICHT_SOLLWERTQUELLE		Binary Tag	1		Common_PLC-1	L_T	15 in  Word DB225,DW146	0									0	0	0	0	0	0	0		
pbt-L_W-D-PFANNENTARAVORGABE_VON_OS_2_AUS		Binary Tag	1		Common_PLC-1	L_W	 1 in  Word DB229,DW10	0									0	0	0	0	0	0	0		
pbt-L_W-D-PFANNENTARAVORGABE_VON_OS_2_EIN		Binary Tag	1		Common_PLC-1	L_W	 0 in  Word DB229,DW10	0									0	0	0	0	0	0	0		
pbt-L_W-D-PFANNENWIEGUNG_NULLSTELLEN		Binary Tag	1		Common_PLC-1	L_W	 2 in  Word DB229,DW10	0									0	0	0	0	0	0	0		
pbt-L_W-D-PFANNENWIEGUNG_RESETIEREN		Binary Tag	1		Common_PLC-1	L_W	 3 in  Word DB229,DW10	0									0	0	0	0	0	0	0		
pbt-L_W-U-PFANNE_AUF_ARM_1_IN_GIESSPOS		Binary Tag	1		Common_PLC-1	L_W	 9 in  Word DB225,DW130	0									0	0	0	0	0	0	0		
pbt-L_W-U-PFANNE_AUF_ARM_2_IN_GIESSPOS		Binary Tag	1		Common_PLC-1	L_W	10 in  Word DB225,DW130	0									0	0	0	0	0	0	0		
pbt-LSG-U-BA_NIVEAU_REGELUNG-AUTO		Binary Tag	1		Common_PLC-1	LSG	 0 in  Word DB225,DW150	0									0	0	0	0	0	0	0		
pbt-LSG-U-BA_NIVEAU_REGELUNG-HAND		Binary Tag	1		Common_PLC-1	LSG	 1 in  Word DB225,DW150	0									0	0	0	0	0	0	0		
pbt-LSG-U-PFANNENSCHIEBER-HYDRAULIK_BEREIT		Binary Tag	1		Common_PLC-1	LSG	 7 in  Word DB225,DW152	0									0	0	0	0	0	0	0		
pbt-LUB-A-SYSTEM_1_STOERUNG		Binary Tag	1		Common_PLC-1	LUB	 8 in  Word DB225,DW21	0									0	0	0	0	0	0	0		
pbt-LUB-A-SYSTEM_2_STOERUNG		Binary Tag	1		Common_PLC-1	LUB	 9 in  Word DB225,DW21	0									0	0	0	0	0	0	0		
pbt-LUB-A-SYSTEM_3_STOERUNG		Binary Tag	1		Common_PLC-1	LUB	10 in  Word DB225,DW21	0									0	0	0	0	0	0	0		
pbt-LUB-D-SYSTEM_1_AUS		Binary Tag	1		Common_PLC-1	LUB	 1 in  Word DB229,DW11	0									0	0	0	0	0	0	0		
pbt-LUB-D-SYSTEM_1_AUTO		Binary Tag	1		Common_PLC-1	LUB	 7 in  Word DB229,DW11	0									0	0	0	0	0	0	0		
pbt-LUB-D-SYSTEM_1_EIN		Binary Tag	1		Common_PLC-1	LUB	 0 in  Word DB229,DW11	0									0	0	0	0	0	0	0		
pbt-LUB-D-SYSTEM_1_HAND		Binary Tag	1		Common_PLC-1	LUB	 6 in  Word DB229,DW11	0									0	0	0	0	0	0	0		
pbt-LUB-D-SYSTEM_2_AUS		Binary Tag	1		Common_PLC-1	LUB	 3 in  Word DB229,DW11	0									0	0	0	0	0	0	0		
pbt-LUB-D-SYSTEM_2_AUTO		Binary Tag	1		Common_PLC-1	LUB	 9 in  Word DB229,DW11	0									0	0	0	0	0	0	0		
pbt-LUB-D-SYSTEM_2_EIN		Binary Tag	1		Common_PLC-1	LUB	 2 in  Word DB229,DW11	0									0	0	0	0	0	0	0		
pbt-LUB-D-SYSTEM_2_HAND		Binary Tag	1		Common_PLC-1	LUB	 8 in  Word DB229,DW11	0									0	0	0	0	0	0	0		
pbt-LUB-D-SYSTEM_3_AUS		Binary Tag	1		Common_PLC-1	LUB	 5 in  Word DB229,DW11	0									0	0	0	0	0	0	0		
pbt-LUB-D-SYSTEM_3_AUTO		Binary Tag	1		Common_PLC-1	LUB	11 in  Word DB229,DW11	0									0	0	0	0	0	0	0		
pbt-LUB-D-SYSTEM_3_EIN		Binary Tag	1		Common_PLC-1	LUB	 4 in  Word DB229,DW11	0									0	0	0	0	0	0	0		
pbt-LUB-D-SYSTEM_3_HAND		Binary Tag	1		Common_PLC-1	LUB	10 in  Word DB229,DW11	0									0	0	0	0	0	0	0		
pbt-LUB-U-FETTSYSTEME_1-2-3_BEREIT		Binary Tag	1		Common_PLC-1	LUB	 1 in  Word DB225,DW146	0									0	0	0	0	0	0	0		
pbt-LUB-U-SCHMIER_4_QUERTR_ANSPEIS_OK		Binary Tag	1		Common_PLC-1	LUB	 5 in  Word DB225,DW151	0									0	0	0	0	0	0	0		
pbt-LUB-U-SCHMIERSYS_4_QUERTR_EIN		Binary Tag	1		Common_PLC-1	LUB	 6 in  Word DB225,DW151	0									0	0	0	0	0	0	0		
pbt-LUB-U-SYSTEM_1_EIN		Binary Tag	1		Common_PLC-1	LUB	 8 in  Word DB225,DW140	0									0	0	0	0	0	0	0		
pbt-LUB-U-SYSTEM_1_HANDBETR		Binary Tag	1		Common_PLC-1	LUB	11 in  Word DB225,DW140	0									0	0	0	0	0	0	0		
pbt-LUB-U-SYSTEM_2_EIN		Binary Tag	1		Common_PLC-1	LUB	 9 in  Word DB225,DW140	0									0	0	0	0	0	0	0		
pbt-LUB-U-SYSTEM_2_HANDBETR		Binary Tag	1		Common_PLC-1	LUB	12 in  Word DB225,DW140	0									0	0	0	0	0	0	0		
pbt-LUB-U-SYSTEM_3_EIN		Binary Tag	1		Common_PLC-1	LUB	10 in  Word DB225,DW140	0									0	0	0	0	0	0	0		
pbt-LUB-U-SYSTEM_3_HANDBETR		Binary Tag	1		Common_PLC-1	LUB	13 in  Word DB225,DW140	0									0	0	0	0	0	0	0		
pbt-M_C-A-MASCHKUEHLUNG_DRUCK_BSM_BAHN_NICHT_OK		Binary Tag	1		Common_PLC-1	M_C	 1 in  Word DB225,DW24	0									0	0	0	0	0	0	0		
pbt-M_C-A-MASCHKUEHLUNG_VENTILE_STOERUNG		Binary Tag	1		Common_PLC-1	M_C	15 in  Word DB225,DW23	0									0	0	0	0	0	0	0		
pbt-M_C-D-MASCHKUEHLUNG_ALLGEMVENTHAUPLTG_ZU		Binary Tag	1		Common_PLC-1	M_C	 5 in  Word DB229,DW13	0									0	0	0	0	0	0	0		
pbt-M_C-D-MASCHKUEHLUNG_ALLGEMVENTHAUPLTGAUF		Binary Tag	1		Common_PLC-1	M_C	 4 in  Word DB229,DW13	0									0	0	0	0	0	0	0		
pbt-M_C-U-MASCHINEN_KLG_DRUCK_STRANG_1_OK		Binary Tag	1		Common_PLC-1	M_C	 0 in  Word DB225,DW176	0									0	0	0	0	0	0	0		
pbt-M_C-U-MASCHINEN_KLG_DRUCK_STRANG_2_OK		Binary Tag	1		Common_PLC-1	M_C	 0 in  Word DB225,DW196	0									0	0	0	0	0	0	0		
pbt-M_C-U-MASCHINEN_KLG_DRUCK_STRANG_3_OK		Binary Tag	1		Common_PLC-1	M_C	 0 in  Word DB225,DW216	0									0	0	0	0	0	0	0		
pbt-M_C-U-MASCHINEN_KLG_DRUCK_STRANG_4_OK		Binary Tag	1		Common_PLC-1	M_C	 0 in  Word DB225,DW236	0									0	0	0	0	0	0	0		
pbt-M_C-U-MASCHINENKUHLUNG_BEREIT		Binary Tag	1		Common_PLC-1	M_C	 2 in  Word DB225,DW146	0									0	0	0	0	0	0	0		
pbt-M_C-U-MASCHKUEHL_DRUCK_BSM_OK		Binary Tag	1		Common_PLC-1	M_C	 4 in  Word DB225,DW143	0									0	0	0	0	0	0	0		
pbt-M_C-U-MASCHKUEHL_DRUCK_HAUPTLEITUNG_OK		Binary Tag	1		Common_PLC-1	M_C	 2 in  Word DB225,DW143	0									0	0	0	0	0	0	0		
pbt-M_C-U-MASCHKUEHLDRUCK_BSM_BAHN_OK		Binary Tag	1		Common_PLC-1	M_C	 3 in  Word DB225,DW143	0									0	0	0	0	0	0	0		
pbt-M_C-U-MASCHKUEHLVENTIL_OFFEN		Binary Tag	1		Common_PLC-1	M_C	 0 in  Word DB225,DW143	0									0	0	0	0	0	0	0		
pbt-M_C-U-MASCHKUEHLVENTIL_ZU		Binary Tag	1		Common_PLC-1	M_C	 1 in  Word DB225,DW143	0									0	0	0	0	0	0	0		
pbt-M_C-U-ROLLGANGS_BA_SCHALTER_OS3_AUF_AUTOMATIK_STRANG_4		Binary Tag	1		Common_PLC-1	M_C	13 in  Word DB225,DW236	0									0	0	0	0	0	0	0		
pbt-MCB-U-ROLLENINNENKLG_DURCHFL_OK_SEGM1_STRANG_1		Binary Tag	1		Common_PLC-1	MCB	10 in  Word DB225,DW176	0									0	0	0	0	0	0	0		
pbt-MCB-U-ROLLENINNENKLG_DURCHFL_OK_SEGM1_STRANG_2		Binary Tag	1		Common_PLC-1	MCB	10 in  Word DB225,DW196	0									0	0	0	0	0	0	0		
pbt-MCB-U-ROLLENINNENKLG_DURCHFL_OK_SEGM1_STRANG_3		Binary Tag	1		Common_PLC-1	MCB	10 in  Word DB225,DW216	0									0	0	0	0	0	0	0		
pbt-MCB-U-ROLLENINNENKLG_DURCHFL_OK_SEGM1_STRANG_4		Binary Tag	1		Common_PLC-1	MCB	10 in  Word DB225,DW236	0									0	0	0	0	0	0	0		
pbt-MCB-U-ROLLENINNENKLG_DURCHFL_OK_SEGM2-3_STRANG_1		Binary Tag	1		Common_PLC-1	MCB	11 in  Word DB225,DW176	0									0	0	0	0	0	0	0		
pbt-MCB-U-ROLLENINNENKLG_DURCHFL_OK_SEGM2-3_STRANG_2		Binary Tag	1		Common_PLC-1	MCB	11 in  Word DB225,DW196	0									0	0	0	0	0	0	0		
pbt-MCB-U-ROLLENINNENKLG_DURCHFL_OK_SEGM2-3_STRANG_3		Binary Tag	1		Common_PLC-1	MCB	11 in  Word DB225,DW216	0									0	0	0	0	0	0	0		
pbt-MCB-U-ROLLENINNENKLG_DURCHFL_OK_SEGM2-3_STRANG_4		Binary Tag	1		Common_PLC-1	MCB	11 in  Word DB225,DW236	0									0	0	0	0	0	0	0		
pbt-MCB-U-ROLLENINNENKLG_DURCHFL_OK_TREIBER1-6_STRANG_1		Binary Tag	1		Common_PLC-1	MCB	12 in  Word DB225,DW176	0									0	0	0	0	0	0	0		
pbt-MCB-U-ROLLENINNENKLG_DURCHFL_OK_TREIBER1-6_STRANG_2		Binary Tag	1		Common_PLC-1	MCB	12 in  Word DB225,DW196	0									0	0	0	0	0	0	0		
pbt-MCB-U-ROLLENINNENKLG_DURCHFL_OK_TREIBER1-6_STRANG_3		Binary Tag	1		Common_PLC-1	MCB	12 in  Word DB225,DW216	0									0	0	0	0	0	0	0		
pbt-MCB-U-ROLLENINNENKLG_DURCHFL_OK_TREIBER1-6_STRANG_4		Binary Tag	1		Common_PLC-1	MCB	12 in  Word DB225,DW236	0									0	0	0	0	0	0	0		
pbt-MCB-U-ROLLENINNENKUEHLUNG_BEREIT_STRANG_2		Binary Tag	1		Common_PLC-1	MCB	 4 in  Word DB225,DW199	0									0	0	0	0	0	0	0		
pbt-MCB-U-ROLLENINNENKUEHLUNG_BEREIT_STRANG_3		Binary Tag	1		Common_PLC-1	MCB	 4 in  Word DB225,DW219	0									0	0	0	0	0	0	0		
pbt-MCB-U-ROLLENINNENKUEHLUNG_BEREIT_STRANG_4		Binary Tag	1		Common_PLC-1	MCB	 4 in  Word DB225,DW239	0									0	0	0	0	0	0	0		
pbt-MCB-U-ROLLENINNENKUHLUNG_BEREIT_STRANG_1		Binary Tag	1		Common_PLC-1	MCB	 4 in  Word DB225,DW179	0									0	0	0	0	0	0	0		
pbt-MHB-A-HYDSPEISEDRUCK_MIN		Binary Tag	1		Common_PLC-1	MHB	 2 in  Word DB225,DW11	0									0	0	0	0	0	0	0		
pbt-MHB-A-HYDSPEISEFILTER_VERLEGT		Binary Tag	1		Common_PLC-1	MHB	 3 in  Word DB225,DW11	0									0	0	0	0	0	0	0		
pbt-MHB-A-HYDSPEISEP1_STOERUNG		Binary Tag	1		Common_PLC-1	MHB	 0 in  Word DB225,DW11	0									0	0	0	0	0	0	0		
pbt-MHB-A-HYDSPEISEP2_STOERUNG		Binary Tag	1		Common_PLC-1	MHB	 1 in  Word DB225,DW11	0									0	0	0	0	0	0	0		
pbt-MHB-U-PUMPE_1_AUTO_BEREITSCHAFT		Binary Tag	1		Common_PLC-1	MHB	 7 in  Word DB225,DW131	0									0	0	0	0	0	0	0		
pbt-MHB-U-PUMPE_1_AUTO_GRUNDLAST		Binary Tag	1		Common_PLC-1	MHB	 6 in  Word DB225,DW131	0									0	0	0	0	0	0	0		
pbt-MHB-U-PUMPE_1_VORORT		Binary Tag	1		Common_PLC-1	MHB	 5 in  Word DB225,DW131	0									0	0	0	0	0	0	0		
pbt-MHB-U-PUMPE_2_AUTO_BEREITSCHAFT		Binary Tag	1		Common_PLC-1	MHB	10 in  Word DB225,DW131	0									0	0	0	0	0	0	0		
pbt-MHB-U-PUMPE_2_AUTO_GRUNDLAST		Binary Tag	1		Common_PLC-1	MHB	 9 in  Word DB225,DW131	0									0	0	0	0	0	0	0		
pbt-MHB-U-PUMPE_2_VORORT		Binary Tag	1		Common_PLC-1	MHB	 8 in  Word DB225,DW131	0									0	0	0	0	0	0	0		
pbt-MHB-U-SAUGLEITUNG_1_OFFEN		Binary Tag	1		Common_PLC-1	MHB	 3 in  Word DB225,DW131	0									0	0	0	0	0	0	0		
pbt-MHB-U-SAUGLEITUNG_2_OFFEN		Binary Tag	1		Common_PLC-1	MHB	 4 in  Word DB225,DW131	0									0	0	0	0	0	0	0		
pbt-MHB-U-SPEISEP_1_RM_EIN		Binary Tag	1		Common_PLC-1	MHB	 0 in  Word DB225,DW131	0									0	0	0	0	0	0	0		
pbt-MHB-U-SPEISEP_2_RM_EIN		Binary Tag	1		Common_PLC-1	MHB	 1 in  Word DB225,DW131	0									0	0	0	0	0	0	0		
pbt-MHP-A-HYD_VERSORGUNGSDRUCK_MIN		Binary Tag	1		Common_PLC-1	MHP	 8 in  Word DB225,DW11	0									0	0	0	0	0	0	0		
pbt-MHP-A-HYDDRUCKP1_STOERUNG		Binary Tag	1		Common_PLC-1	MHP	 5 in  Word DB225,DW11	0									0	0	0	0	0	0	0		
pbt-MHP-A-HYDDRUCKP2_STOERUNG		Binary Tag	1		Common_PLC-1	MHP	 6 in  Word DB225,DW11	0									0	0	0	0	0	0	0		
pbt-MHP-A-HYDDRUCKP3_STOERUNG		Binary Tag	1		Common_PLC-1	MHP	 7 in  Word DB225,DW11	0									0	0	0	0	0	0	0		
pbt-MHP-A-HYDSTEUERFILTER_VERLEGT		Binary Tag	1		Common_PLC-1	MHP	10 in  Word DB225,DW11	0									0	0	0	0	0	0	0		
pbt-MHP-A-HYDVERSORGUNGSDRUCK_MINMIN		Binary Tag	1		Common_PLC-1	MHP	13 in  Word DB225,DW11	0									0	0	0	0	0	0	0		
pbt-MHP-U-DRUCKP1_RM_EIN		Binary Tag	1		Common_PLC-1	MHP	12 in  Word DB225,DW131	0									0	0	0	0	0	0	0		
pbt-MHP-U-DRUCKP2_RM_EIN		Binary Tag	1		Common_PLC-1	MHP	13 in  Word DB225,DW131	0									0	0	0	0	0	0	0		
pbt-MHP-U-DRUCKP3_RM_EIN		Binary Tag	1		Common_PLC-1	MHP	14 in  Word DB225,DW131	0									0	0	0	0	0	0	0		
pbt-MHP-U-HAUPTHYDRAULIK_SYSTEMDRUCK_OK_STRANG_1		Binary Tag	1		Common_PLC-1	MHP	13 in  Word DB225,DW175	0									0	0	0	0	0	0	0		
pbt-MHP-U-HAUPTHYDRAULIK_SYSTEMDRUCK_OK_STRANG_2		Binary Tag	1		Common_PLC-1	MHP	13 in  Word DB225,DW195	0									0	0	0	0	0	0	0		
pbt-MHP-U-HAUPTHYDRAULIK_SYSTEMDRUCK_OK_STRANG_3		Binary Tag	1		Common_PLC-1	MHP	13 in  Word DB225,DW215	0									0	0	0	0	0	0	0		
pbt-MHP-U-HAUPTHYDRAULIK_SYSTEMDRUCK_OK_STRANG_4		Binary Tag	1		Common_PLC-1	MHP	13 in  Word DB225,DW235	0									0	0	0	0	0	0	0		
pbt-MHP-U-PUMPE_1_AUTO_BEREITSCHAFT		Binary Tag	1		Common_PLC-1	MHP	 5 in  Word DB225,DW132	0									0	0	0	0	0	0	0		
pbt-MHP-U-PUMPE_1_AUTO_GRUNDLAST		Binary Tag	1		Common_PLC-1	MHP	 4 in  Word DB225,DW132	0									0	0	0	0	0	0	0		
pbt-MHP-U-PUMPE_1_VORORT		Binary Tag	1		Common_PLC-1	MHP	 3 in  Word DB225,DW132	0									0	0	0	0	0	0	0		
pbt-MHP-U-PUMPE_2_AUTO_BEREITSCHAFT		Binary Tag	1		Common_PLC-1	MHP	 8 in  Word DB225,DW132	0									0	0	0	0	0	0	0		
pbt-MHP-U-PUMPE_2_AUTO_GRUNDLAST		Binary Tag	1		Common_PLC-1	MHP	 7 in  Word DB225,DW132	0									0	0	0	0	0	0	0		
pbt-MHP-U-PUMPE_2_VORORT		Binary Tag	1		Common_PLC-1	MHP	 6 in  Word DB225,DW132	0									0	0	0	0	0	0	0		
pbt-MHP-U-PUMPE_3_AUTO_BEREITSCHAFT		Binary Tag	1		Common_PLC-1	MHP	11 in  Word DB225,DW132	0									0	0	0	0	0	0	0		
pbt-MHP-U-PUMPE_3_AUTO_GRUNDLAST		Binary Tag	1		Common_PLC-1	MHP	10 in  Word DB225,DW132	0									0	0	0	0	0	0	0		
pbt-MHP-U-PUMPE_3_VORORT		Binary Tag	1		Common_PLC-1	MHP	 9 in  Word DB225,DW132	0									0	0	0	0	0	0	0		
pbt-MHP-U-SAUGLEITUNG_1_OFFEN		Binary Tag	1		Common_PLC-1	MHP	 0 in  Word DB225,DW132	0									0	0	0	0	0	0	0		
pbt-MHP-U-SAUGLEITUNG_2_OFFEN		Binary Tag	1		Common_PLC-1	MHP	 1 in  Word DB225,DW132	0									0	0	0	0	0	0	0		
pbt-MHP-U-SAUGLEITUNG_3_OFFEN		Binary Tag	1		Common_PLC-1	MHP	 2 in  Word DB225,DW132	0									0	0	0	0	0	0	0		
pbt-MHS-A-HYDBEFUELLSTATION_STOERUNG		Binary Tag	1		Common_PLC-1	MHS	 4 in  Word DB225,DW10	0									0	0	0	0	0	0	0		
pbt-MHS-U-HYDBEFUELLPUMPE_RM_EIN		Binary Tag	1		Common_PLC-1	MHS	 5 in  Word DB225,DW130	0									0	0	0	0	0	0	0		
pbt-MHT-A-HYDTANK_HEIZUNG_STOERUNG		Binary Tag	1		Common_PLC-1	MHT	12 in  Word DB225,DW10	0									0	0	0	0	0	0	0		
pbt-MHT-A-HYDTANK_NIVEAU_MIN		Binary Tag	1		Common_PLC-1	MHT	10 in  Word DB225,DW10	0									0	0	0	0	0	0	0		
pbt-MHT-A-HYDTANK_NIVEAU_TROCKENLAUF		Binary Tag	1		Common_PLC-1	MHT	11 in  Word DB225,DW10	0									0	0	0	0	0	0	0		
pbt-MHT-A-HYDTANK_TEMP_MAX		Binary Tag	1		Common_PLC-1	MHT	14 in  Word DB225,DW10	0									0	0	0	0	0	0	0		
pbt-MHT-A-HYDTANK_TEMP_MIN		Binary Tag	1		Common_PLC-1	MHT	13 in  Word DB225,DW10	0									0	0	0	0	0	0	0		
pbt-MHT-U-HEIZUNG_EIN		Binary Tag	1		Common_PLC-1	MHT	14 in  Word DB225,DW130	0									0	0	0	0	0	0	0		
pbt-MHT-U-HYDTANK_BEREIT		Binary Tag	1		Common_PLC-1	MHT	15 in  Word DB225,DW130	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_EINFAHREN_STRANG_1		Binary Tag	1		Common_PLC-1	OMO	 1 in  Word DB225,DW175	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_EINFAHREN_STRANG_2		Binary Tag	1		Common_PLC-1	OMO	 1 in  Word DB225,DW195	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_EINFAHREN_STRANG_3		Binary Tag	1		Common_PLC-1	OMO	 1 in  Word DB225,DW215	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_EINFAHREN_STRANG_4		Binary Tag	1		Common_PLC-1	OMO	 1 in  Word DB225,DW235	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_GIESSEN_STRANG_1		Binary Tag	1		Common_PLC-1	OMO	 2 in  Word DB225,DW175	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_GIESSEN_STRANG_2		Binary Tag	1		Common_PLC-1	OMO	 2 in  Word DB225,DW195	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_GIESSEN_STRANG_3		Binary Tag	1		Common_PLC-1	OMO	 2 in  Word DB225,DW215	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_GIESSEN_STRANG_4		Binary Tag	1		Common_PLC-1	OMO	 2 in  Word DB225,DW235	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_GIESSENDE_STRANG_1		Binary Tag	1		Common_PLC-1	OMO	 3 in  Word DB225,DW175	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_GIESSENDE_STRANG_2		Binary Tag	1		Common_PLC-1	OMO	 3 in  Word DB225,DW195	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_GIESSENDE_STRANG_3		Binary Tag	1		Common_PLC-1	OMO	 3 in  Word DB225,DW215	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_GIESSENDE_STRANG_4		Binary Tag	1		Common_PLC-1	OMO	 3 in  Word DB225,DW235	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_SCHALTER_OS1_AUF_KS-EINFAHREN_STRANG_1		Binary Tag	1		Common_PLC-1	OMO	 6 in  Word DB225,DW175	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_SCHALTER_OS1_AUF_KS-EINFAHREN_STRANG_2		Binary Tag	1		Common_PLC-1	OMO	 6 in  Word DB225,DW195	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_SCHALTER_OS1_AUF_KS-EINFAHREN_STRANG_3		Binary Tag	1		Common_PLC-1	OMO	 6 in  Word DB225,DW215	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_SCHALTER_OS1_AUF_KS-EINFAHREN_STRANG_4		Binary Tag	1		Common_PLC-1	OMO	 6 in  Word DB225,DW235	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_TIPPEN_STRANG_1		Binary Tag	1		Common_PLC-1	OMO	 7 in  Word DB225,DW175	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_TIPPEN_STRANG_2		Binary Tag	1		Common_PLC-1	OMO	 7 in  Word DB225,DW195	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_TIPPEN_STRANG_3		Binary Tag	1		Common_PLC-1	OMO	 7 in  Word DB225,DW215	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_TIPPEN_STRANG_4		Binary Tag	1		Common_PLC-1	OMO	 7 in  Word DB225,DW235	0									0	0	0	0	0	0	0		
pbt-OMO-U-BETRIEBSARTENSCHALTER_AUF_GIESSEN_STRANG_1		Binary Tag	1		Common_PLC-1	OMO	 8 in  Word DB225,DW175	0									0	0	0	0	0	0	0		
pbt-OMO-U-BETRIEBSARTENSCHALTER_AUF_GIESSEN_STRANG_2		Binary Tag	1		Common_PLC-1	OMO	 8 in  Word DB225,DW195	0									0	0	0	0	0	0	0		
pbt-OMO-U-BETRIEBSARTENSCHALTER_AUF_GIESSEN_STRANG_3		Binary Tag	1		Common_PLC-1	OMO	 8 in  Word DB225,DW215	0									0	0	0	0	0	0	0		
pbt-OMO-U-BETRIEBSARTENSCHALTER_AUF_GIESSEN_STRANG_4		Binary Tag	1		Common_PLC-1	OMO	 8 in  Word DB225,DW235	0									0	0	0	0	0	0	0		
pbt-OMO-U-GIESSBEREIT_STRANG_1		Binary Tag	1		Common_PLC-1	OMO	12 in  Word DB225,DW175	0									0	0	0	0	0	0	0		
pbt-OMO-U-GIESSBEREIT_STRANG_2		Binary Tag	1		Common_PLC-1	OMO	12 in  Word DB225,DW195	0									0	0	0	0	0	0	0		
pbt-OMO-U-GIESSBEREIT_STRANG_3		Binary Tag	1		Common_PLC-1	OMO	12 in  Word DB225,DW215	0									0	0	0	0	0	0	0		
pbt-OMO-U-GIESSBEREIT_STRANG_4		Binary Tag	1		Common_PLC-1	OMO	12 in  Word DB225,DW235	0									0	0	0	0	0	0	0		
pbt-OMO-U-KS-EINFAHREN_ALLE_VORBEDINGUNGEN_ERFUELLT_STRANG_4		Binary Tag	1		Common_PLC-1	OMO	15 in  Word DB225,DW235	0									0	0	0	0	0	0	0		
pbt-OMO-U-KS-EINFAHREN_ALLE_VORBEDINGUNGEN_ERFULLT_STRANG_1		Binary Tag	1		Common_PLC-1	OMO	15 in  Word DB225,DW175	0									0	0	0	0	0	0	0		
pbt-OMO-U-KS-EINFAHREN_ALLE_VORBEDINGUNGEN_ERFULLT_STRANG_2		Binary Tag	1		Common_PLC-1	OMO	15 in  Word DB225,DW195	0									0	0	0	0	0	0	0		
pbt-OMO-U-KS-EINFAHREN_ALLE_VORBEDINGUNGEN_ERFULLT_STRANG_3		Binary Tag	1		Common_PLC-1	OMO	15 in  Word DB225,DW215	0									0	0	0	0	0	0	0		
pbt-OSZ-A-OSZILLATION_STOERUNG_STRANG_4		Binary Tag	1		Common_PLC-1	OSZ	12 in  Word DB225,DW115	0									0	0	0	0	0	0	0		
pbt-OSZ-A-OSZILLATION_STORUNG_STRANG_1		Binary Tag	1		Common_PLC-1	OSZ	12 in  Word DB225,DW55	0									0	0	0	0	0	0	0		
pbt-OSZ-A-OSZILLATION_STORUNG_STRANG_2		Binary Tag	1		Common_PLC-1	OSZ	12 in  Word DB225,DW75	0									0	0	0	0	0	0	0		
pbt-OSZ-A-OSZILLATION_STORUNG_STRANG_3		Binary Tag	1		Common_PLC-1	OSZ	12 in  Word DB225,DW95	0									0	0	0	0	0	0	0		
pbt-OSZ-D-OSZILLATION_BA_HAND_STRANG_1		Binary Tag	1		Common_PLC-1	OSZ	 0 in  Word DB229,DW50	0									0	0	0	0	0	0	0		
pbt-OSZ-D-OSZILLATION_BA_HAND_STRANG_2		Binary Tag	1		Common_PLC-1	OSZ	 0 in  Word DB229,DW70	0									0	0	0	0	0	0	0		
pbt-OSZ-D-OSZILLATION_BA_HAND_STRANG_3		Binary Tag	1		Common_PLC-1	OSZ	 0 in  Word DB229,DW90	0									0	0	0	0	0	0	0		
pbt-OSZ-D-OSZILLATION_BA_HAND_STRANG_4		Binary Tag	1		Common_PLC-1	OSZ	 0 in  Word DB229,DW110	0									0	0	0	0	0	0	0		
